<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.04.28	1.01662	1.01683	1.00507	1.00737	112804	0	3
2013.05.05	1.00767	1.01518	1.00133	1.00987	112890	0	1
2013.05.12	1.01120	1.03130	1.00815	1.02788	122451	0	1
2013.05.19	1.02749	1.03930	1.02165	1.03151	166319	0	1
2013.05.26	1.03148	1.04203	1.02945	1.03736	166222	0	3
2013.06.02	1.03625	1.03798	1.01666	1.01930	223677	0	3
2013.06.09	1.02185	1.02509	1.01369	1.01675	231185	0	3
2013.06.16	1.01722	1.04883	1.01489	1.04538	180111	0	3
2013.06.23	1.04780	1.05557	1.04237	1.05164	233863	0	3
2013.06.30	1.05217	1.06089	1.04721	1.05805	166619	0	3
2013.07.07	1.05801	1.05851	1.03258	1.03925	187641	0	1
2013.07.14	1.03896	1.04418	1.03553	1.03656	163942	0	1
2013.07.21	1.03659	1.03671	1.02552	1.02746	150698	0	1
2013.07.28	1.02822	1.04022	1.02458	1.03870	158672	0	1
2013.08.04	1.03880	1.04451	1.02751	1.02858	141705	0	1
2013.08.11	1.02940	1.03693	1.02790	1.03346	143131	0	1
2013.08.18	1.03305	1.05680	1.03156	1.04944	160415	0	1
2013.08.25	1.05127	1.05579	1.04719	1.05324	138877	0	1
2013.09.01	1.05284	1.05593	1.03817	1.04042	117717	0	1
2013.09.08	1.04029	1.04182	1.03056	1.03489	110730	0	1
2013.09.15	1.03150	1.03343	1.01822	1.03026	117857	0	1
2013.09.22	1.03059	1.03400	1.02693	1.03040	101303	0	1
2013.09.29	1.03160	1.03562	1.02750	1.02917	111492	0	1
2013.10.06	1.02992	1.04192	1.02956	1.03467	108973	0	1
2013.10.13	1.03610	1.03910	1.02770	1.02852	103908	0	1
2013.10.20	1.02887	1.04603	1.02707	1.04444	101455	0	1
2013.10.27	1.04467	1.04963	1.04114	1.04161	101044	0	1
2013.11.03	1.04195	1.05030	1.03977	1.04767	96953	0	1
2013.11.10	1.04845	1.05256	1.04365	1.04366	100135	0	1
2013.11.17	1.04366	1.05683	1.04146	1.05115	109572	0	1
2013.11.24	1.05230	1.06281	1.05200	1.06046	105009	0	1
2013.12.01	1.06185	1.07078	1.06136	1.06378	128581	0	1
2013.12.08	1.06458	1.06696	1.05607	1.05832	108166	0	1
2013.12.15	1.05908	1.07369	1.05721	1.06337	114876	0	1
2013.12.22	1.06412	1.07183	1.05812	1.07030	61735	0	1
2013.12.29	1.07068	1.07271	1.05884	1.06297	84104	0	1
2014.01.05	1.06327	1.09457	1.06084	1.08856	128683	0	1
2014.01.12	1.09055	1.09909	1.08422	1.09594	119787	0	1
2014.01.19	1.09661	1.11731	1.09292	1.10862	136222	0	1
