<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.01.19	16:00:00	99.222	100.005	99.064	99.868	19569	0	20
2012.01.19	20:00:00	99.867	100.047	99.777	99.956	13835	0	22
2012.01.20	00:00:00	99.955	100.036	99.839	99.878	12556	0	27
2012.01.20	04:00:00	99.878	100.107	99.867	100.097	12578	0	38
2012.01.20	08:00:00	100.100	100.321	99.475	99.679	21445	0	20
2012.01.20	12:00:00	99.678	99.812	99.443	99.716	20950	0	20
2012.01.20	16:00:00	99.718	99.849	99.459	99.468	17977	0	20
2012.01.20	20:00:00	99.470	99.641	99.412	99.568	9371	0	22
2012.01.23	00:00:00	99.129	99.421	99.129	99.278	12475	0	20
2012.01.23	04:00:00	99.282	99.401	99.256	99.364	11348	0	20
2012.01.23	08:00:00	99.363	99.821	99.242	99.781	18725	0	20
2012.01.23	12:00:00	99.780	100.379	99.770	100.374	21002	0	20
2012.01.23	16:00:00	100.374	100.475	100.066	100.179	17166	0	4
2012.01.23	20:00:00	100.181	100.373	100.101	100.173	13723	0	22
2012.01.24	00:00:00	100.171	100.295	100.027	100.101	12724	0	22
2012.01.24	04:00:00	100.099	100.331	100.014	100.288	13282	0	20
2012.01.24	08:00:00	100.286	100.824	100.123	100.472	20503	0	20
2012.01.24	12:00:00	100.473	100.962	100.404	100.900	20070	0	20
2012.01.24	16:00:00	100.897	101.262	100.791	101.246	17270	0	4
2012.01.24	20:00:00	101.245	101.288	101.172	101.172	12189	0	5
2012.01.25	00:00:00	101.172	101.548	101.127	101.525	15060	0	22
2012.01.25	04:00:00	101.525	101.558	101.340	101.527	13309	0	20
2012.01.25	08:00:00	101.525	101.867	101.361	101.374	20888	0	20
2012.01.25	12:00:00	101.376	101.509	100.965	101.237	19918	0	20
2012.01.25	16:00:00	101.236	101.726	101.209	101.673	20127	0	20
2012.01.25	20:00:00	101.672	101.961	101.565	101.757	17300	0	24
2012.01.26	00:00:00	101.758	101.948	101.754	101.932	11980	0	38
2012.01.26	04:00:00	101.929	101.954	101.743	101.754	12878	0	34
2012.01.26	08:00:00	101.749	102.157	101.582	102.000	19952	0	20
2012.01.26	12:00:00	102.001	102.195	101.895	101.988	19742	0	23
2012.01.26	16:00:00	101.989	102.022	101.519	101.540	19278	0	22
2012.01.26	20:00:00	101.538	101.550	101.407	101.495	12802	0	8
2012.01.27	00:00:00	101.494	101.565	101.153	101.419	14822	0	24
2012.01.27	04:00:00	101.421	101.525	100.762	101.077	16800	0	20
2012.01.27	08:00:00	101.079	101.326	100.723	101.264	21555	0	20
2012.01.27	12:00:00	101.262	101.353	100.641	100.901	20752	0	20
2012.01.27	16:00:00	100.902	101.431	100.588	101.340	20420	0	20
2012.01.27	20:00:00	101.342	101.427	101.265	101.344	10970	0	38
2012.01.30	00:00:00	101.426	101.445	101.062	101.174	14015	0	23
2012.01.30	04:00:00	101.175	101.229	100.785	100.798	14853	0	20
2012.01.30	08:00:00	100.797	100.968	100.590	100.620	19729	0	20
2012.01.30	12:00:00	100.619	100.654	99.987	100.134	20642	0	20
2012.01.30	16:00:00	100.135	100.192	99.986	100.102	19619	0	20
2012.01.30	20:00:00	100.103	100.365	100.056	100.354	13602	0	22
2012.01.31	00:00:00	100.356	100.624	100.184	100.564	15615	0	20
2012.01.31	04:00:00	100.562	100.630	100.460	100.571	16136	0	20
2012.01.31	08:00:00	100.570	100.837	100.391	100.813	20876	0	20
2012.01.31	12:00:00	100.814	100.875	100.096	100.134	20569	0	20
2012.01.31	16:00:00	100.132	100.138	99.542	99.701	19619	0	19
2012.01.31	20:00:00	99.703	99.873	99.650	99.855	13543	0	4
2012.02.01	00:00:00	99.854	99.878	99.416	99.502	14852	0	20
2012.02.01	04:00:00	99.502	99.631	99.346	99.366	12702	0	38
2012.02.01	08:00:00	99.366	100.047	99.241	99.913	21712	0	20
2012.02.01	12:00:00	99.910	100.495	99.768	100.212	20440	0	20
2012.02.01	16:00:00	100.210	100.683	100.158	100.431	20485	0	20
2012.02.01	20:00:00	100.433	100.461	100.228	100.339	13649	0	20
2012.02.02	00:00:00	100.337	100.450	100.263	100.354	13937	0	20
2012.02.02	04:00:00	100.356	100.438	100.200	100.285	13185	0	4
2012.02.02	08:00:00	100.284	100.412	99.850	100.124	20767	0	20
2012.02.02	12:00:00	100.122	100.151	99.610	100.057	20942	0	20
2012.02.02	16:00:00	100.058	100.421	100.005	100.089	18381	0	20
2012.02.02	20:00:00	100.089	100.224	100.049	100.128	12408	0	20
2012.02.03	00:00:00	100.129	100.155	99.920	100.059	13513	0	20
2012.02.03	04:00:00	100.061	100.244	99.984	100.150	12893	0	20
2012.02.03	08:00:00	100.150	100.499	99.998	100.413	19602	0	20
2012.02.03	12:00:00	100.415	100.852	100.146	100.364	20564	0	4
2012.02.03	16:00:00	100.365	100.671	100.267	100.623	18328	0	20
2012.02.03	20:00:00	100.622	100.808	100.590	100.762	10028	0	22
2012.02.06	00:00:00	100.454	100.507	100.173	100.400	13904	0	20
2012.02.06	04:00:00	100.398	100.513	100.129	100.138	14519	0	20
2012.02.06	08:00:00	100.131	100.348	99.845	99.941	20743	0	20
2012.02.06	12:00:00	99.943	100.161	99.860	100.108	19591	0	20
2012.02.06	16:00:00	100.108	100.600	100.083	100.369	18604	0	20
2012.02.06	20:00:00	100.368	100.591	100.362	100.479	11145	0	20
2012.02.07	00:00:00	100.477	100.660	100.366	100.569	12632	0	22
2012.02.07	04:00:00	100.571	100.693	100.362	100.485	15243	0	23
2012.02.07	08:00:00	100.530	100.968	100.530	100.797	19576	0	20
2012.02.07	12:00:00	100.798	101.336	100.576	101.281	20925	0	20
2012.02.07	16:00:00	101.281	101.976	101.228	101.866	20368	0	20
2012.02.07	20:00:00	101.869	101.872	101.611	101.835	13191	0	20
2012.02.08	00:00:00	101.837	101.998	101.663	101.963	14303	0	22
2012.02.08	04:00:00	101.964	102.429	101.924	102.183	15849	0	20
2012.02.08	08:00:00	102.182	102.436	102.037	102.175	20974	0	20
2012.02.08	12:00:00	102.173	102.296	101.750	102.003	20163	0	20
2012.02.08	16:00:00	102.004	102.239	101.643	102.126	18799	0	20
2012.02.08	20:00:00	102.124	102.186	102.022	102.093	12958	0	22
2012.02.09	00:00:00	102.093	102.338	101.845	102.273	15219	0	22
2012.02.09	04:00:00	102.271	102.761	102.172	102.691	16164	0	20
2012.02.09	08:00:00	102.689	102.723	102.350	102.433	19787	0	20
2012.02.09	12:00:00	102.434	102.906	102.130	102.831	22340	0	20
2012.02.09	16:00:00	102.831	103.186	102.683	103.185	20189	0	20
2012.02.09	20:00:00	103.183	103.278	103.144	103.151	11447	0	20
2012.02.10	00:00:00	103.150	103.207	102.958	103.052	14953	0	22
2012.02.10	04:00:00	103.052	103.061	102.881	102.920	14773	0	20
2012.02.10	08:00:00	102.923	103.178	102.823	103.034	20531	0	20
2012.02.10	12:00:00	103.036	103.050	102.194	102.350	22165	0	20
2012.02.10	16:00:00	102.351	102.481	102.196	102.204	17785	0	20
2012.02.10	20:00:00	102.203	102.485	102.152	102.412	8932	0	22
2012.02.13	00:00:00	102.795	102.923	102.643	102.729	15423	0	20
2012.02.13	04:00:00	102.731	102.883	102.706	102.822	14335	0	20
2012.02.13	08:00:00	102.823	103.172	102.769	103.041	20610	0	20
2012.02.13	12:00:00	103.042	103.047	102.601	102.631	17973	0	20
2012.02.13	16:00:00	102.629	102.639	102.245	102.388	17667	0	20
2012.02.13	20:00:00	102.384	102.496	102.164	102.175	11660	0	20
2012.02.14	00:00:00	102.177	102.180	101.820	102.059	15906	0	22
2012.02.14	04:00:00	102.060	102.615	102.023	102.491	16883	0	20
2012.02.14	08:00:00	102.493	103.110	102.382	102.933	21350	0	20
2012.02.14	12:00:00	102.931	103.152	102.638	102.864	19806	0	20
2012.02.14	16:00:00	102.862	103.171	102.769	102.884	18937	0	20
2012.02.14	20:00:00	102.887	103.025	102.615	102.933	14828	0	20
2012.02.15	00:00:00	102.935	103.287	102.867	103.282	16020	0	22
2012.02.15	04:00:00	103.281	103.462	103.255	103.325	15989	0	20
2012.02.15	08:00:00	103.326	103.477	103.188	103.298	19432	0	20
2012.02.15	12:00:00	103.299	103.405	102.369	102.385	21044	0	20
2012.02.15	16:00:00	102.382	102.540	102.205	102.316	19924	0	20
2012.02.15	20:00:00	102.318	102.634	102.185	102.371	16925	0	22
2012.02.16	00:00:00	102.370	102.502	101.994	102.165	15664	0	22
2012.02.16	04:00:00	102.164	102.177	101.954	102.000	14337	0	22
2012.02.16	08:00:00	101.999	102.550	101.917	102.446	21186	0	20
2012.02.16	12:00:00	102.444	102.827	102.202	102.765	20108	0	20
2012.02.16	16:00:00	102.767	103.511	102.662	103.305	20548	0	20
2012.02.16	20:00:00	103.307	103.813	103.302	103.574	14109	0	20
2012.02.17	00:00:00	103.576	104.019	103.427	103.900	15379	0	20
2012.02.17	04:00:00	103.900	103.903	103.741	103.799	12845	0	38
2012.02.17	08:00:00	103.802	104.066	103.636	103.951	18724	0	20
2012.02.17	12:00:00	103.952	104.653	103.833	104.543	20671	0	20
2012.02.17	16:00:00	104.545	104.561	104.164	104.471	18873	0	20
2012.02.17	20:00:00	104.469	104.658	104.443	104.534	10080	0	20
2012.02.20	00:00:00	105.284	105.737	104.925	104.933	17317	0	20
2012.02.20	04:00:00	104.933	105.188	104.929	105.061	13499	0	20
2012.02.20	08:00:00	105.062	105.330	104.646	105.275	20526	0	20
2012.02.20	12:00:00	105.276	105.571	105.201	105.230	18865	0	20
2012.02.20	16:00:00	105.229	105.448	105.180	105.416	15483	0	20
2012.02.20	20:00:00	105.414	105.535	105.309	105.366	9945	0	20
2012.02.21	00:00:00	105.364	105.789	105.035	105.626	16839	0	6
2012.02.21	04:00:00	105.627	105.980	105.512	105.950	18014	0	20
2012.02.21	08:00:00	105.954	105.993	105.482	105.588	20705	0	20
2012.02.21	12:00:00	105.586	105.597	105.105	105.386	20842	0	20
2012.02.21	16:00:00	105.385	105.874	105.348	105.579	16729	0	22
2012.02.21	20:00:00	105.576	105.683	105.391	105.506	13609	0	6
2012.02.22	00:00:00	105.505	105.795	105.473	105.521	14971	0	20
2012.02.22	04:00:00	105.520	105.984	105.507	105.947	15486	0	22
2012.02.22	08:00:00	105.947	106.321	105.802	106.035	20077	0	20
2012.02.22	12:00:00	106.038	106.306	105.979	106.142	20212	0	20
2012.02.22	16:00:00	106.144	106.558	106.054	106.430	19607	0	20
2012.02.22	20:00:00	106.440	106.468	106.217	106.362	12656	0	20
2012.02.23	00:00:00	106.364	106.428	106.156	106.247	14520	0	20
2012.02.23	04:00:00	106.249	106.460	106.153	106.409	14178	0	20
2012.02.23	08:00:00	106.407	106.858	106.300	106.587	20562	0	20
2012.02.23	12:00:00	106.586	106.784	106.438	106.593	18491	0	22
2012.02.23	16:00:00	106.594	106.809	106.594	106.748	18051	0	20
2012.02.23	20:00:00	106.748	107.007	106.724	106.954	14901	0	22
2012.02.24	00:00:00	106.951	107.203	106.851	107.052	14556	0	23
2012.02.24	04:00:00	107.049	107.683	107.046	107.654	16794	0	20
2012.02.24	08:00:00	107.655	107.963	107.578	107.852	21106	0	20
2012.02.24	12:00:00	107.851	108.678	107.833	108.612	20302	0	20
2012.02.24	16:00:00	108.613	109.014	108.482	108.843	19083	0	20
2012.02.24	20:00:00	108.845	109.234	108.804	109.193	11174	0	22
2012.02.27	00:00:00	109.805	109.826	108.938	109.105	17802	0	22
2012.02.27	04:00:00	109.107	109.329	108.846	108.960	15000	0	20
2012.02.27	08:00:00	108.961	109.212	107.823	108.102	21640	0	20
2012.02.27	12:00:00	108.103	108.304	107.185	107.527	21407	0	20
2012.02.27	16:00:00	107.530	108.036	107.410	107.597	19535	0	20
2012.02.27	20:00:00	107.597	108.023	107.593	107.796	14933	0	20
2012.02.28	00:00:00	107.797	107.928	107.286	107.575	17449	0	22
2012.02.28	04:00:00	107.574	108.451	107.490	108.231	18015	0	20
2012.02.28	08:00:00	108.230	108.731	107.963	108.221	22524	0	20
2012.02.28	12:00:00	108.219	108.448	107.828	108.086	21024	0	20
2012.02.28	16:00:00	108.086	108.411	107.854	108.234	20085	0	20
2012.02.28	20:00:00	108.234	108.421	108.194	108.326	13926	0	22
2012.02.29	00:00:00	108.327	108.710	108.322	108.560	16837	0	22
2012.02.29	04:00:00	108.561	108.574	108.078	108.420	16725	0	20
2012.02.29	08:00:00	108.422	108.566	108.081	108.261	21614	0	20
2012.02.29	12:00:00	108.260	108.329	107.874	108.226	20470	0	20
2012.02.29	16:00:00	108.226	108.481	107.926	108.257	23785	0	20
2012.02.29	20:00:00	108.257	108.370	108.058	108.293	17968	0	22
2012.03.01	00:00:00	108.293	108.437	108.143	108.194	18049	0	22
2012.03.01	04:00:00	108.194	108.228	107.880	108.112	16182	0	20
2012.03.01	08:00:00	108.112	108.310	107.678	107.954	21103	0	20
2012.03.01	12:00:00	107.953	108.220	107.844	108.180	20548	0	20
2012.03.01	16:00:00	108.181	108.192	107.734	108.033	19433	0	20
2012.03.01	20:00:00	108.031	108.050	107.857	108.030	14159	0	22
2012.03.02	00:00:00	108.029	108.313	107.943	108.198	15576	0	22
2012.03.02	04:00:00	108.198	108.430	108.189	108.426	15628	0	22
2012.03.02	08:00:00	108.425	108.440	107.875	107.925	21449	0	20
2012.03.02	12:00:00	107.924	108.022	107.619	107.627	20500	0	20
2012.03.02	16:00:00	107.629	107.835	107.562	107.683	17943	0	38
2012.03.02	20:00:00	107.684	108.074	107.674	107.953	12206	0	22
2012.03.05	00:00:00	108.006	108.013	107.585	107.788	11693	0	21
2012.03.05	04:00:00	107.787	107.810	107.101	107.249	13996	0	20
2012.03.05	08:00:00	107.250	107.383	106.917	107.182	21565	0	20
2012.03.05	12:00:00	107.182	107.894	107.001	107.553	20804	0	20
2012.03.05	16:00:00	107.552	107.829	107.472	107.549	18389	0	20
2012.03.05	20:00:00	107.549	107.824	107.496	107.725	13006	0	20
2012.03.06	00:00:00	107.725	107.849	107.507	107.582	14506	0	20
2012.03.06	04:00:00	107.581	107.606	107.314	107.480	17217	0	20
2012.03.06	08:00:00	107.482	107.486	106.189	106.321	22805	0	20
2012.03.06	12:00:00	106.320	106.702	106.096	106.156	22095	0	20
2012.03.06	16:00:00	106.157	106.286	105.638	105.891	20886	0	20
2012.03.06	20:00:00	105.889	106.126	105.801	105.856	14123	0	21
2012.03.07	00:00:00	105.854	106.392	105.692	106.264	17078	0	22
2012.03.07	04:00:00	106.264	106.291	105.942	106.103	14938	0	20
2012.03.07	08:00:00	106.104	106.320	105.790	106.175	21303	0	20
2012.03.07	12:00:00	106.179	106.306	105.790	106.099	20804	0	20
2012.03.07	16:00:00	106.099	106.684	105.924	106.567	19675	0	20
2012.03.07	20:00:00	106.565	106.787	106.557	106.726	12524	0	20
2012.03.08	00:00:00	106.725	106.898	106.583	106.801	15024	0	35
2012.03.08	04:00:00	106.803	107.249	106.783	107.079	15571	0	20
2012.03.08	08:00:00	107.078	107.761	107.009	107.650	21823	0	20
2012.03.08	12:00:00	107.651	108.344	107.628	107.934	22405	0	20
2012.03.08	16:00:00	107.930	108.276	107.604	108.253	19716	0	20
2012.03.08	20:00:00	108.252	108.450	108.191	108.244	14739	0	22
2012.03.09	00:00:00	108.243	108.577	108.141	108.556	14335	0	22
2012.03.09	04:00:00	108.553	108.637	107.754	107.951	16162	0	20
2012.03.09	08:00:00	107.951	108.231	107.686	108.167	21040	0	20
2012.03.09	12:00:00	108.166	108.400	107.888	107.926	21840	0	20
2012.03.09	16:00:00	107.925	108.324	107.907	108.146	19828	0	20
2012.03.09	20:00:00	108.147	108.233	107.980	108.200	10824	0	22
2012.03.12	00:00:00	108.130	108.255	107.505	107.624	15808	0	20
2012.03.12	04:00:00	107.622	107.905	107.547	107.799	15516	0	20
2012.03.12	08:00:00	107.797	108.120	107.508	107.826	21078	0	20
2012.03.12	12:00:00	107.826	107.969	107.612	107.905	20353	0	20
2012.03.12	16:00:00	107.907	108.238	107.883	108.151	16887	0	20
2012.03.12	20:00:00	108.152	108.293	108.106	108.281	11278	0	20
2012.03.13	00:00:00	108.283	108.511	108.202	108.390	15225	0	23
2012.03.13	04:00:00	108.388	108.639	107.884	108.161	17243	0	20
2012.03.13	08:00:00	108.162	108.715	108.147	108.415	20553	0	20
2012.03.13	12:00:00	108.412	108.481	107.959	108.239	20371	0	20
2012.03.13	16:00:00	108.238	108.567	108.233	108.337	18863	0	22
2012.03.13	20:00:00	108.335	108.587	108.319	108.555	14575	0	20
2012.03.14	00:00:00	108.553	108.722	108.413	108.614	14730	0	22
2012.03.14	04:00:00	108.617	108.785	108.382	108.408	15421	0	20
2012.03.14	08:00:00	108.408	109.104	108.371	109.091	21529	0	20
2012.03.14	12:00:00	109.088	109.363	108.977	109.146	21678	0	20
2012.03.14	16:00:00	109.148	109.166	108.829	109.003	20042	0	20
2012.03.14	20:00:00	109.007	109.188	108.978	109.123	12052	0	20
2012.03.15	00:00:00	109.125	109.475	109.100	109.466	17123	0	22
2012.03.15	04:00:00	109.465	109.626	109.293	109.401	15667	0	20
2012.03.15	08:00:00	109.403	109.482	108.781	108.980	20985	0	20
2012.03.15	12:00:00	108.981	109.154	108.584	108.909	23022	0	20
2012.03.15	16:00:00	108.908	109.218	108.771	109.191	19058	0	20
2012.03.15	20:00:00	109.190	109.370	109.131	109.301	12439	0	21
2012.03.16	00:00:00	109.299	109.361	109.004	109.139	14547	0	22
2012.03.16	04:00:00	109.141	109.344	109.016	109.231	15655	0	20
2012.03.16	08:00:00	109.232	109.514	109.199	109.363	18202	0	20
2012.03.16	12:00:00	109.363	109.870	109.335	109.823	22485	0	20
2012.03.16	16:00:00	109.823	109.957	109.645	109.790	15565	0	20
2012.03.16	20:00:00	109.791	109.974	109.708	109.926	6543	0	22
2012.03.19	00:00:00	110.056	110.134	109.744	109.785	14421	0	20
2012.03.19	04:00:00	109.784	109.964	109.724	109.782	13929	0	20
2012.03.19	08:00:00	109.785	109.794	109.170	109.441	20236	0	20
2012.03.19	12:00:00	109.439	110.082	109.304	110.047	20161	0	20
2012.03.19	16:00:00	110.049	110.550	109.991	110.404	18281	0	20
2012.03.19	20:00:00	110.406	110.442	110.267	110.343	9807	0	20
2012.03.20	00:00:00	110.345	110.477	110.277	110.384	11263	0	20
2012.03.20	04:00:00	110.385	110.455	110.286	110.398	10737	0	20
2012.03.20	08:00:00	110.396	110.817	110.333	110.581	19594	0	20
2012.03.20	12:00:00	110.583	110.638	110.279	110.451	20628	0	20
2012.03.20	16:00:00	110.450	110.751	110.398	110.707	16301	0	22
2012.03.20	20:00:00	110.708	110.757	110.622	110.693	9803	0	20
2012.03.21	00:00:00	110.695	111.087	110.620	111.037	14369	0	22
2012.03.21	04:00:00	111.038	111.156	110.936	110.953	14697	0	20
2012.03.21	08:00:00	110.951	111.422	110.801	111.280	20868	0	20
2012.03.21	12:00:00	111.279	111.395	110.685	110.717	21320	0	20
2012.03.21	16:00:00	110.718	110.733	110.036	110.184	17485	0	20
2012.03.21	20:00:00	110.187	110.287	110.070	110.221	9833	0	21
2012.03.22	00:00:00	110.220	110.421	109.875	110.225	16063	0	20
2012.03.22	04:00:00	110.223	110.442	109.995	110.320	15903	0	20
2012.03.22	08:00:00	110.320	110.455	108.775	109.144	23430	0	20
2012.03.22	12:00:00	109.145	109.571	108.680	108.768	23819	0	20
2012.03.22	16:00:00	108.770	109.136	108.480	108.853	19592	0	20
2012.03.22	20:00:00	108.852	109.073	108.733	109.048	11021	0	20
2012.03.23	00:00:00	109.047	109.463	108.880	109.423	15783	0	22
2012.03.23	04:00:00	109.422	109.431	109.209	109.227	13738	0	20
2012.03.23	08:00:00	109.233	109.818	109.187	109.570	22422	0	20
2012.03.23	12:00:00	109.572	109.592	108.574	109.042	23234	0	20
2012.03.23	16:00:00	109.040	109.496	108.814	109.398	19025	0	20
2012.03.23	20:00:00	109.401	109.424	109.222	109.237	5752	0	20
2012.03.26	00:00:00	109.373	109.842	109.364	109.751	12759	0	20
2012.03.26	04:00:00	109.749	109.805	109.483	109.507	13932	0	20
2012.03.26	08:00:00	109.504	109.790	109.172	109.391	21574	0	20
2012.03.26	12:00:00	109.391	110.253	109.388	110.203	22446	0	20
2012.03.26	16:00:00	110.199	110.536	110.171	110.441	17605	0	20
2012.03.26	20:00:00	110.440	110.711	110.419	110.685	11725	0	22
2012.03.27	00:00:00	110.684	110.920	110.574	110.594	12505	0	24
2012.03.27	04:00:00	110.593	110.662	110.534	110.608	11488	0	38
2012.03.27	08:00:00	110.605	110.767	110.403	110.497	19258	0	4
2012.03.27	12:00:00	110.503	111.246	110.344	111.132	20273	0	20
2012.03.27	16:00:00	111.131	111.197	110.736	110.905	16997	0	20
2012.03.27	20:00:00	110.906	110.913	110.675	110.799	10444	0	20
2012.03.28	00:00:00	110.801	110.871	110.528	110.695	14115	0	20
2012.03.28	04:00:00	110.697	110.714	110.404	110.549	14455	0	20
2012.03.28	08:00:00	110.549	110.843	110.150	110.651	20784	0	20
2012.03.28	12:00:00	110.654	110.908	110.453	110.475	20707	0	6
2012.03.28	16:00:00	110.475	110.623	109.865	110.195	19875	0	20
2012.03.28	20:00:00	110.192	110.381	110.051	110.357	10984	0	23
2012.03.29	00:00:00	110.355	110.501	109.985	110.042	13264	0	23
2012.03.29	04:00:00	110.043	110.230	109.953	110.085	14337	0	20
2012.03.29	08:00:00	110.085	110.143	109.262	109.316	21125	0	20
2012.03.29	12:00:00	109.311	109.411	108.768	108.981	21613	0	20
2012.03.29	16:00:00	108.983	109.379	108.820	109.313	19123	0	20
2012.03.29	20:00:00	109.311	109.676	109.305	109.568	12047	0	22
2012.03.30	00:00:00	109.567	109.873	109.028	109.620	16837	0	20
2012.03.30	04:00:00	109.620	109.712	109.321	109.350	15632	0	20
2012.03.30	08:00:00	109.352	109.863	109.245	109.539	22195	0	20
2012.03.30	12:00:00	109.538	109.814	109.376	109.737	20542	0	20
2012.03.30	16:00:00	109.740	110.376	109.445	110.295	20195	0	20
2012.03.30	20:00:00	110.293	110.593	110.289	110.524	10633	0	25
2012.04.02	00:00:00	110.810	111.132	110.551	110.965	12113	0	20
2012.04.02	04:00:00	110.964	111.053	110.697	110.748	9789	0	15
2012.04.02	08:00:00	110.747	110.939	110.274	110.558	16864	0	15
2012.04.02	12:00:00	110.557	110.632	109.100	109.186	20013	0	15
2012.04.02	16:00:00	109.184	109.634	108.948	109.523	19666	0	15
2012.04.02	20:00:00	109.525	109.582	109.250	109.322	11072	0	20
2012.04.03	00:00:00	109.324	109.560	108.685	109.265	14206	0	22
2012.04.03	04:00:00	109.266	109.537	109.179	109.347	14771	0	15
2012.04.03	08:00:00	109.347	109.628	109.262	109.491	20273	0	15
2012.04.03	12:00:00	109.489	109.768	109.234	109.631	20091	0	15
2012.04.03	16:00:00	109.629	109.765	109.362	109.515	17687	0	15
2012.04.03	20:00:00	109.516	109.801	109.488	109.592	17282	0	21
2012.04.04	00:00:00	109.591	109.690	109.217	109.243	14886	0	20
2012.04.04	04:00:00	109.239	109.242	108.951	109.027	14710	0	15
2012.04.04	08:00:00	109.025	109.226	108.243	108.431	22577	0	4
2012.04.04	12:00:00	108.433	108.433	107.893	108.238	23163	0	15
2012.04.04	16:00:00	108.236	108.624	108.043	108.503	20073	0	15
2012.04.04	20:00:00	108.502	108.549	108.274	108.287	11532	0	20
2012.04.05	00:00:00	108.290	108.401	108.086	108.116	11924	0	20
2012.04.05	04:00:00	108.115	108.268	108.011	108.124	13850	0	15
2012.04.05	08:00:00	108.124	108.381	107.044	107.219	22305	0	15
2012.04.05	12:00:00	107.217	107.548	106.881	107.426	22957	0	15
2012.04.05	16:00:00	107.427	107.675	107.390	107.540	18170	0	15
2012.04.05	20:00:00	107.538	107.686	107.480	107.596	10501	0	22
2012.04.06	00:00:00	107.595	107.647	107.284	107.523	10459	0	20
2012.04.06	04:00:00	107.522	107.596	107.395	107.541	8800	0	15
2012.04.06	08:00:00	107.543	107.801	107.520	107.754	11572	0	15
2012.04.06	12:00:00	107.753	107.823	106.539	106.648	15660	0	15
2012.04.06	16:00:00	106.648	106.900	106.594	106.828	12366	0	15
2012.04.06	20:00:00	106.830	106.893	106.680	106.816	5696	0	20
2012.04.09	00:00:00	106.796	106.807	106.167	106.359	11871	0	20
2012.04.09	04:00:00	106.361	106.462	106.260	106.370	10481	0	15
2012.04.09	08:00:00	106.368	106.465	106.207	106.358	13824	0	15
2012.04.09	12:00:00	106.363	106.457	106.109	106.232	14576	0	15
2012.04.09	16:00:00	106.231	107.234	106.151	107.143	17133	0	15
2012.04.09	20:00:00	107.143	107.151	106.756	106.906	10333	0	20
2012.04.10	00:00:00	106.905	107.459	106.860	107.373	12465	0	20
2012.04.10	04:00:00	107.374	107.435	106.547	106.750	16289	0	15
2012.04.10	08:00:00	106.749	106.761	105.974	106.214	22126	0	15
2012.04.10	12:00:00	106.215	106.526	105.962	106.169	21212	0	15
2012.04.10	16:00:00	106.168	106.199	105.534	105.720	22024	0	15
2012.04.10	20:00:00	105.720	105.781	105.470	105.603	13631	0	20
2012.04.11	00:00:00	105.604	105.688	105.443	105.588	12699	0	20
2012.04.11	04:00:00	105.586	106.047	105.558	105.915	14525	0	15
2012.04.11	08:00:00	105.914	106.292	105.547	106.228	22943	0	15
2012.04.11	12:00:00	106.225	106.563	106.058	106.419	21245	0	15
2012.04.11	16:00:00	106.420	106.675	105.884	106.196	19113	0	10
2012.04.11	20:00:00	106.195	106.213	105.912	106.008	11362	0	20
2012.04.12	00:00:00	106.006	106.285	105.956	106.242	12887	0	22
2012.04.12	04:00:00	106.244	106.414	106.126	106.341	14061	0	15
2012.04.12	08:00:00	106.340	106.587	106.092	106.315	21943	0	11
2012.04.12	12:00:00	106.314	106.687	106.224	106.559	20917	0	15
2012.04.12	16:00:00	106.558	106.791	106.444	106.628	19170	0	15
2012.04.12	20:00:00	106.626	106.697	106.511	106.638	10239	0	20
2012.04.13	00:00:00	106.637	107.086	106.603	106.991	11512	0	20
2012.04.13	04:00:00	106.988	106.988	106.610	106.709	13430	0	15
2012.04.13	08:00:00	106.710	106.712	106.312	106.448	20444	0	15
2012.04.13	12:00:00	106.450	106.753	106.156	106.163	19628	0	15
2012.04.13	16:00:00	106.160	106.164	105.742	105.905	17802	0	15
2012.04.13	20:00:00	105.906	106.105	105.732	105.806	9272	0	20
2012.04.16	00:00:00	105.786	105.807	105.239	105.328	13430	0	20
2012.04.16	04:00:00	105.331	105.397	104.818	104.980	13875	0	15
2012.04.16	08:00:00	104.980	105.264	104.641	105.247	21763	0	15
2012.04.16	12:00:00	105.248	105.486	105.042	105.083	19743	0	15
2012.04.16	16:00:00	105.082	105.715	104.630	105.657	20245	0	15
2012.04.16	20:00:00	105.656	105.781	105.560	105.612	11969	0	20
2012.04.17	00:00:00	105.613	105.674	105.479	105.591	11992	0	20
2012.04.17	04:00:00	105.590	105.621	105.323	105.344	13184	0	15
2012.04.17	08:00:00	105.346	106.300	105.275	105.932	21093	0	15
2012.04.17	12:00:00	105.932	106.162	105.723	105.857	19996	0	15
2012.04.17	16:00:00	105.858	106.285	105.671	106.031	17485	0	15
2012.04.17	20:00:00	106.031	106.257	105.987	106.180	10271	0	20
2012.04.18	00:00:00	106.178	106.668	106.165	106.449	12850	0	20
2012.04.18	04:00:00	106.451	106.883	106.448	106.705	13323	0	15
2012.04.18	08:00:00	106.702	106.823	106.337	106.575	21538	0	15
2012.04.18	12:00:00	106.575	106.654	106.163	106.527	20458	0	15
2012.04.18	16:00:00	106.529	106.761	106.295	106.513	17921	0	15
2012.04.18	20:00:00	106.511	106.721	106.481	106.628	10311	0	19
2012.04.19	00:00:00	106.628	106.982	106.531	106.893	12615	0	20
